tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
34773	Alosa sapidissima	121689921	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		18	NC_055974.1	7942960	7947479	plus	11		
68294	Corvus kubaryi	121667201	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_024581117.1	2788501	2813248	plus	11		
109905	Chelmon rostratus	121607096	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		5	NC_055662.1	17506581	17512626	plus	11		
241271	Cheilinus undulatus	121510306	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		5	NC_054869.1	36840638	36861263	minus	11		
494514	Vulpes lagopus	121484594	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		2	NC_054825.1	127775299	127812198	plus	11		
221976	Pyrgilauda ruficollis	121360706	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_024526933.1	1575665	1595928	plus	10		
356909	Onychostruthus taczanowskii	121333273	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_024498796.1	569940	592884	minus	12		
13397	Carcharodon carcharias	121276732	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		4	NC_054470.1	38174444	38236184	minus	14		
130825	Ochotona curzoniae	121161989	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024466446.1	4920001	4937174	plus	11		
148594	Falco naumanni	121081629	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Z	NC_054080.1	40873259	40899083	plus	11		
1608482	Puma yagouaroundi	121014179	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024412432.1	1234114	1281791	plus	12		
8407	Rana temporaria	120941808	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		1	NC_053489.1	266806585	266930619	plus	11		
59534	Oryx dammah	120854879	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024070185.1	81433805	81485522	minus	11		
8245	Xiphias gladius	120804874	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		19	NC_053418.1	11603855	11612096	plus	13		
43150	Hirundo rustica	120765793	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Z	NC_053488.1	40612365	40627233	minus	3		
143291	Pteropus giganteus	120616894	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024349125.1	444084	482203	plus	11		
8168	Perca fluviatilis	120559994	0	live	hsd17b3	PFLUV_G00071850	hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		6	NC_053117.1	23742785	23749839	minus	10		
55291	Polypterus senegalus	120532653	0	live	hsd17b3	GTO96_0020567	hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3|DHB3 dehydrogenase		7	NC_053160.1	70987260	71041835	minus	11		
9160	Passer montanus	120511983	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_024372147.1	1381896	1402092	plus	11		
88082	Crotalus tigris	120309296	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024096760.1	48703	65316	minus	11		
1047088	Arvicola amphibius	119817874	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		6	NC_052052.2	158311793	158343691	minus	11		
77115	Cyprinodon tularosa	119781091	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024038541.1	2006810	2021691	minus	11		
1094192	Motacilla alba alba	119695509	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Z	NC_052046.1	49300161	49325506	plus	10		
27675	Choloepus didactylus	119505583	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		10	NC_051316.1	26177637	26226410	plus	11		
451745	Nematolebias whitei	119413044	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		8	NC_056505.1	15411787	15425317	plus	6		
8177	Acanthopagrus latus	119020264	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		5	NC_051043.1	23652778	23661892	plus	11		
192404	Sturnira hondurensis	118993675	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_023515368.1	841693	880312	plus	11		
143292	Manis pentadactyla	118922085	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_023454635.1	5053081	5097752	minus	11		
9771	Balaenoptera musculus	118897194	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		6	NC_045790.1	28151206	28197610	plus	11		
9337	Trichosurus vulpecula	118841980	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		1	NC_050573.1	566066704	566132937	plus	11		
118141	Megalops cyprinoides	118775966	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		4	NC_050586.1	27758361	27764455	plus	8		
59472	Pipistrellus kuhlii	118732240	0	live	HSD17B3	mPipKuh1_006387	hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_023425536.1	4134610	4179593	plus	11		
51298	Myotis myotis	118667642	0	live	HSD17B3	mMyoMyo1_006494	hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_023416316.1	73558530	73605661	minus	11		
27622	Molossus molossus	118629357	0	live	HSD17B3	HJG59_006487	hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_023425349.1	84118150	84164531	plus	11		
38674	Onychomys torridus	118584887	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		5	NC_050447.1	136106297	136141580	minus	11		
9715	Mirounga leonina	118023370	0	live	HSD17B3	GH733_013757	hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_023270466.1	6951574	6993206	minus	11		
417921	Etheostoma cragini	117944635	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		5	NC_048411.1	4372488	4378532	plus	11		
1203425	Notolabrus celidotus	117819226	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		9	NC_048280.1	14464885	14474702	plus	11		
8103	Cyclopterus lumpus	117735950	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		9	NC_046974.1	19816476	19822100	plus	11		
61156	Arvicanthis niloticus	117714216	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		8	NC_047665.1	1118702	1150338	plus	12		
94885	Pantherophis guttatus	117661366	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_023010706.1	7266264	7284716	plus	11		
390379	Thalassophryne amazonica	117509813	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		5	NC_047107.1	72985421	73004771	minus	11		
310571	Epinephelus lanceolatus	117252993	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		4	NC_046994.1	18750980	18770825	plus	11		
80427	Lacerta agilis	117055260	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		11	NC_046322.1	53510925	53530057	plus	11		
386614	Amblyraja radiata	116971542	0	live	hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		3	NC_045958.1	43068927	43132129	minus	10		
56313	Tyto alba	116959889	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024881275.1	37173431	37197346	minus	11		
10117	Rattus rattus	116883512	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		14	NC_046167.1	75463047	75493281	plus	11		
42100	Phocoena sinus	116755033	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		6	NC_045768.1	88148848	88190443	minus	13		
54343	Etheostoma spectabile	116688929	0	live	hsd17b3	FQN60_018454	hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		5	NC_045737.1	32579800	32588659	plus	12		
9720	Phoca vitulina	116624794	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_022589773.1	6817201	6857713	minus	11		
35005	Thamnophis elegans	116506199	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		3	NC_045543.1	85395874	85411545	minus	10		
219594	Aythya fuligula	116501080	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Z	NC_045593.1	45819971	45842769	minus	10		
1196302	Corvus moneduloides	116437729	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Z	NC_045511.1	37399087	37422016	plus	11		
35658	Mastomys coucha	116081821	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_022196913.1	68881580	68911054	minus	11		
87175	Camarhynchus parvulus	115915766	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Z	NC_044601.1	35941963	35962197	plus	11		
9731	Globicephala melas	115840249	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_022134939.1	7685174	7724638	minus	11		
29144	Chanos chanos	115804440	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		1	NC_044495.1	49756373	49762510	minus	11		
63155	Archocentrus centrarchus	115786100	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		9	NC_044354.1	9414677	9436001	plus	11		
1825980	Gopherus evgoodei	115653726	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		6	NC_044327.1	48511712	48544711	minus	11		
2489341	Strigops habroptila	115600772	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Z	NC_044302.2	58350817	58375502	plus	11		
61383	Lynx canadensis	115499598	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		D4	NC_044315.2	30187622	30235929	minus	11		
59729	Taeniopygia guttata	115491048	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Z	NC_044241.2	9950742	9968852	plus	8		
375764	Sphaeramia orbicularis	115425931	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		9	NC_043965.1	20861882	20875449	plus	11		
586833	Myripristis murdjan	115365828	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		9	NC_043988.1	22838956	22846057	minus	11		
223781	Aquila chrysaetos chrysaetos	115336723	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Z	NC_044030.1	41103061	41130488	plus	11		
37032	Suricata suricatta	115276379	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		13	NC_043712.1	61874943	61915074	plus	11		
56716	Cottoperca gobio	115013241	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		9	NC_041363.1	14949458	14955748	minus	11		
158456	Betta splendens	114861636	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		9	NC_040889.1	24421093	24425703	minus	12		
491861	Grammomys surdaster	114632645	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_021604794.1	1195045	1224619	minus	11		
8167	Perca flavescens	114555989	0	live	hsd17b3	EPR50_G00051880	hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		5	NC_041335.1	22209841	22216237	minus	11		
89673	Phyllostomus discolor	114512517	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		3	NC_040905.2	135444073	135487426	minus	11		
34886	Eumetopias jubatus	114223319	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_020998714.1	6904853	6951413	minus	11		
93162	Marmota flaviventris	114108192	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_023144850.1	1722051	1753286	minus	11		
164674	Empidonax traillii	114055247	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_020955244.1	1090057	1108221	minus	10		
30522	Bos indicus x Bos taurus	113897519	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		8	NC_040083.1	82931601	82987056	minus	11		
90247	Lagenorhynchus obliquidens	113613474	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_020838032.1	703049	742805	plus	11		
8673	Pseudonaja textilis	113438386	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_020769331.1	11301311	11312929	minus	6		
8663	Notechis scutatus	113414617	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_020716612.1	25490622	25505091	plus	11		
9999	Urocitellus parryii	113176086	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_020540695.1	401999	434530	plus	7		
64144	Anabas testudineus	113151270	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		9	NC_046618.1	15653368	15660104	minus	11		
205130	Mastacembelus armatus	113139362	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		9	NC_046641.1	15995841	16008693	plus	11		
8790	Dromaius novaehollandiae	112978782	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_020451650.1	749103	775842	plus	11		
9627	Vulpes vulpes	112908711	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_020356629.1	2338612	2373326	minus	11		
9696	Puma concolor	112868692	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_020339908.1	31067635	31116059	minus	11		
34884	Callorhinus ursinus	112808551	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_020313040.1	6542041	6588348	minus	11		
9565	Theropithecus gelada	112607782	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		15	NC_037683.1	109609855	109663600	plus	10		
2587831	Terrapene carolina triunguis	112112884	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_020664464.1	21166990	21191950	minus	11		
8036	Salvelinus alpinus	111975060	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		LG15	NC_036855.1	33559867	33595635	plus	11		
156563	Cyanistes caeruleus	111941803	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Z	NW_019776581.1	1918138	1940266	plus	6		
1676925	Paramormyrops kingsleyae	111839174	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_019715898.1	1486578	1503978	minus	11		
9749	Delphinapterus leucas	111166840	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_022098059.1	5774606	5813169	minus	11		
391180	Enhydra lutris kenyoni	111139105	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_019154179.1	1747604	1788280	minus	11		
29088	Neomonachus schauinslandi	110569937	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		13	NC_058415.1	29870414	29912286	minus	11		
10047	Meriones unguiculatus	110555711	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_018658448.1	304079	333220	minus	11		
299123	Lonchura striata domestica	110472744	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Z	NC_042595.1	63544821	63565375	minus	9		
8996	Numida meleagris	110390130	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Z	NC_034438.1	42756794	42784404	minus	11		
10093	Mus pahari	110334206	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		16	NC_034605.1	66460174	66489780	minus	11		
10089	Mus caroli	110308323	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		13	NC_034582.1	59397552	59429553	minus	11		
9874	Odocoileus virginianus	110134441	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_018330840.1	193334	247723	minus	11		
103695	Pogona vitticeps	110084176	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_018151040.1	896064	916747	plus	11		
56723	Labrus bergylta	109993491	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_018114674.1	192783	200589	minus	11		
43700	Monopterus albus	109956598	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_018127900.1	720774	723166	minus	8		
51338	Castor canadensis	109683204	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_017870088.1	201814	236911	plus	11		
8255	Paralichthys olivaceus	109639315	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_017859693.1	653844	655056	plus	5		
9915	Bos indicus	109562717	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		8	NC_032657.1	87136257	87191444	minus	11		
109280	Hippocampus comes	109520684	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3-like		Un	NW_017805532.1	703	9611	plus	12		
89399	Rhinolophus sinicus	109434745	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_017739454.1	2578433	2633329	minus	11		
186990	Hipposideros armiger	109371900	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_017731949.1	497790	552126	plus	9		
94835	Gavialis gangeticus	109297533	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_017729024.1	87791845	87837203	plus	11		
932674	Corvus cornix cornix	109145194	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Z	NC_046357.1	36527843	36551011	plus	11		
113540	Scleropages formosus	108938393	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		17	NC_041822.1	15287959	15298560	plus	11		
125878	Nanorana parkeri	108788141	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_017306575.1	78126	131301	plus	11		
8355	Xenopus laevis	108714716	0	live	hsd17b3.L	XELAEV_18006959mg	hydroxysteroid (17-beta) dehydrogenase 3 L homeolog	testosterone 17-beta-dehydrogenase 3		1L	NC_054371.1	147182930	147207561	minus	11		
85066	Corvus brachyrhynchos	108446517	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_008237953.1	249510	271686	minus	12		
42514	Pygocentrus nattereri	108437593	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		28	NC_051238.1	24771468	24783152	plus	11		
9974	Manis javanica	108383363	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_023436132.1	1635112	1679935	plus	11		
59894	Ficedula albicollis	107604273	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Z	NC_021700.1	34015756	34037509	minus	10		
291302	Miniopterus natalensis	107532302	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_015504401.1	1632325	1672387	minus	11		
103944	Protobothrops mucrosquamatus	107299705	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_015391180.1	5	12959	minus	10		
9157	Parus major	107215831	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Z	NC_031799.1	38212515	38235720	minus	6		
146911	Gekko japonicus	107111659	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_015167066.1	985143	1032880	minus	12		
48701	Poecilia mexicana	106904793	0	live	hsd20b2		hydroxysteroid (20-beta) dehydrogenase 2	testosterone 17-beta-dehydrogenase 3-like|very-long-chain 3-oxoacyl-CoA reductase-like		Un	NW_015096531.1	21972	43381	minus	18		
9172	Sturnus vulgaris	106848868	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_014650482.1	2716089	2736271	minus	8		
48883	Geospiza fortis	106631948	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_005054427.1	1366348	1386494	minus	11		
44394	Zonotrichia albicollis	106629530	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_005081623.1	2415705	2436480	minus	10		
35019	Thamnophis sirtalis	106537488	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_013657796.1	1058622	1074093	plus	10		
52670	Austrofundulus limnaeus	106513613	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_013952416.1	2448910	2470561	plus	10		
202946	Apteryx mantelli mantelli	106484155	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_013990622.1	205102	232444	minus	11		
10020	Dipodomys ordii	105999805	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_012267417.1	2337869	2378438	minus	12		
8078	Fundulus heteroclitus	105931301	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		12	NC_046372.1	8239717	8256988	minus	11		
7950	Clupea harengus	105894154	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		18	NC_045169.1	4814110	4819269	plus	11		
30608	Microcebus murinus	105883791	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		10	NC_033669.1	11571046	11631513	minus	13		
379532	Propithecus coquereli	105806813	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_012139080.1	6945593	6997592	plus	13		
37293	Aotus nancymaae	105723758	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_018505618.1	2447477	2515426	minus	11		
132908	Pteropus vampyrus	105307836	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_011889301.1	472387	509556	plus	11		
43346	Bison bison bison	104985717	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_011494629.1	4290641	4346370	plus	11		
885580	Fukomys damarensis	104870453	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_022900939.1	26614955	26692049	minus	11		
61622	Rhinopithecus roxellana	104658189	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		16	NC_044564.1	91499589	91558129	minus	11		
